ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,1.4616681,9.6694816e-05,0.0014918439,0,0,0,0.05,1
1,1.6224628,0.00012292528,0.0016681098,0,0,0,0.05,1
1,1.7832865,0.00014719763,0.0018443079,0,0,0,0.05,1
1,1.9441392,0.00016951186,0.0020204381,0,0,0,0.05,1
1,2.1050209,0.00018986798,0.0021965006,0,0,0,0.05,1
1,2.2659316,0.00020826598,0.0023724952,0,0,0,0.05,1
1,2.4268713,0.00022470587,0.002548422,0,0,0,0.05,1
1,2.5878399,0.00023918764,0.0027242811,0,0,0,0.05,1
1,2.7488376,0.0002517113,0.0029000722,0,0,0,0.05,1
1,2.9098642,0.00026227684,0.0030757956,0,0,0,0.05,1
1,3.0709199,0.00027088426,0.0032514512,0,0,0,0.05,1
1,3.2320045,0.00027753357,0.0034270389,0,0,0,0.05,1
1,3.3931181,0.00028222477,0.0036025588,0,0,0,0.05,1
1,3.5542607,0.00028495785,0.0037780109,0,0,0,0.05,1
1,3.7154323,0.00028573281,0.0039533952,0,0,0,0.05,1
1,3.8766328,0.00028454966,0.0041287117,0,0,0,0.05,1
1,4.0378624,0.00028140839,0.0043039603,0,0,0,0.05,1
1,4.1991209,0.000276309,0.0044791411,0,0,0,0.05,1
1,4.3604085,0.0002692515,0.0046542542,0,0,0,0.05,1
1,4.521725,0.00026023589,0.0048292994,0,0,0,0.05,1
1,4.6830705,0.00024926216,0.0050042767,0,0,0,0.05,1
1,4.844445,0.00023633031,0.0051791863,0,0,0,0.05,1
1,5.0058485,0.00022144035,0.005354028,0,0,0,0.05,1
1,5.167281,0.00020459227,0.005528802,0,0,0,0.05,1
1,5.3287425,0.00018578608,0.0057035081,0,0,0,0.05,1
1,5.4902329,0.00016502177,0.0058781464,0,0,0,0.05,1
1,5.6517524,0.00014229935,0.0060527169,0,0,0,0.05,1
1,5.8133008,0.00011761881,0.0062272195,0,0,0,0.05,1
1,5.9748783,9.0980152e-05,0.0064016544,0,0,0,0.05,1
1,6.1364847,6.2383381e-05,0.0065760214,0,0,0,0.05,1
1,6.2981201,3.1828495e-05,0.0067503206,0,0,0,0.05,1
1,6.4597845,-6.8450681e-07,0.006924552,0,0,0,0.05,1
1,6.6214779,-3.5155624e-05,0.0070987156,0,0,0,0.05,1
1,6.7832002,-7.1584857e-05,0.0072728114,0,0,0,0.05,1
1,6.9449516,-0.00010997221,0.0074468393,0,0,0,0.05,1
1,7.106732,-0.00015031767,0.0076207994,0,0,0,0.05,1
1,7.2685413,-0.00019262125,0.0077946917,0,0,0,0.05,1
1,7.4303796,-0.00023688294,0.0079685162,0,0,0,0.05,1
1,7.5922469,-0.00028310276,0.0081422729,0,0,0,0.05,1
1,3.2282691,-0.0002231151,0.0034330271,0,0,0,0.05,1
1,3.3134893,-0.00019172071,0.003562107,0,0,0,0.05,1
1,3.3988618,-0.00016171054,0.0036917625,0,0,0,0.05,1
1,3.4843865,-0.00013308458,0.0038219936,0,0,0,0.05,1
1,3.5700634,-0.00010584283,0.0039528004,0,0,0,0.05,1
1,3.6558926,-7.9985291e-05,0.0040841829,0,0,0,0.05,1
1,3.741874,-5.5511962e-05,0.0042161409,0,0,0,0.05,1
1,3.8280077,-3.2422844e-05,0.0043486746,0,0,0,0.05,1
1,3.9142936,-1.0717937e-05,0.004481784,0,0,0,0.05,1
1,4.0007318,9.60276e-06,0.004615469,0,0,0,0.05,1
1,4.0873222,2.8539246e-05,0.0047497296,0,0,0,0.05,1
1,4.1740648,4.6091521e-05,0.0048845658,0,0,0,0.05,1
1,4.2609597,6.2259586e-05,0.0050199777,0,0,0,0.05,1
1,4.3480068,7.704344e-05,0.0051559653,0,0,0,0.05,1
1,4.4352062,9.0443083e-05,0.0052925285,0,0,0,0.05,1
1,4.5225579,0.00010245852,0.0054296673,0,0,0,0.05,1
1,4.6100617,0.00011308974,0.0055673817,0,0,0,0.05,1
1,4.6977179,0.00012233675,0.0057056718,0,0,0,0.05,1
1,4.7855262,0.00013019955,0.0058445375,0,0,0,0.05,1
1,4.8734868,0.00013667814,0.0059839789,0,0,0,0.05,1
1,4.9615997,0.00014177252,0.0061239959,0,0,0,0.05,1
1,5.0498648,0.00014548269,0.0062645885,0,0,0,0.05,1
1,5.1382821,0.00014780864,0.0064057568,0,0,0,0.05,1
1,5.2268517,0.00014875039,0.0065475007,0,0,0,0.05,1
1,5.3155735,0.00014830793,0.0066898202,0,0,0,0.05,1
1,5.4044476,0.00014648125,0.0068327154,0,0,0,0.05,1
1,5.4934739,0.00014327037,0.0069761862,0,0,0,0.05,1
1,5.5826525,0.00013867527,0.0071202327,0,0,0,0.05,1
1,5.6719833,0.00013269596,0.0072648548,0,0,0,0.05,1
1,5.7614664,0.00012533245,0.0074100525,0,0,0,0.05,1
1,5.8511017,0.00011658472,0.0075558259,0,0,0,0.05,1
1,5.9408892,0.00010645278,0.0077021749,0,0,0,0.05,1
1,6.030829,9.493663e-05,0.0078490996,0,0,0,0.05,1
1,6.120921,8.203627e-05,0.0079965998,0,0,0,0.05,1
1,6.2111653,6.7751699e-05,0.0081446758,0,0,0,0.05,1
1,6.3015618,5.2082918e-05,0.0082933273,0,0,0,0.05,1
1,6.3921106,3.5029926e-05,0.0084425545,0,0,0,0.05,1
1,6.4828116,1.6592723e-05,0.0085923574,0,0,0,0.05,1
1,6.5736649,-3.2286912e-06,0.0087427358,0,0,0,0.05,1
1,6.6646704,-2.4434316e-05,0.0088936899,0,0,0,0.05,1
1,6.7558281,-4.7024151e-05,0.0090452197,0,0,0,0.05,1
1,6.8471381,-7.0998196e-05,0.0091973251,0,0,0,0.05,1
1,6.9386003,-9.6356453e-05,0.0093500061,0,0,0,0.05,1
1,7.0302148,-0.00012309892,0.0095032628,0,0,0,0.05,1
1,5.7463959,0.00011664658,0.0081949627,0,0,0,0.05,1
1,5.7193351,0.00010519796,0.0081903168,0,0,0,0.05,1
1,5.6923784,9.413818e-05,0.0081861249,0,0,0,0.05,1
1,5.6655257,8.346724e-05,0.0081823868,0,0,0,0.05,1
1,5.638777,7.3185139e-05,0.0081791026,0,0,0,0.05,1
1,5.6121322,6.3291878e-05,0.0081762723,0,0,0,0.05,1
1,5.5855915,5.3787456e-05,0.008173896,0,0,0,0.05,1
1,5.5591548,4.4671873e-05,0.0081719735,0,0,0,0.05,1
1,5.532822,3.594513e-05,0.0081705049,0,0,0,0.05,1
1,5.5065933,2.7607226e-05,0.0081694902,0,0,0,0.05,1
1,5.4804685,1.9658161e-05,0.0081689293,0,0,0,0.05,1
1,5.4544478,1.2097936e-05,0.0081688224,0,0,0,0.05,1
1,5.4285311,4.9265497e-06,0.0081691694,0,0,0,0.05,1
1,5.4027183,-1.855997e-06,0.0081699703,0,0,0,0.05,1
1,5.3770096,-8.2497045e-06,0.008171225,0,0,0,0.05,1
1,5.3514048,-1.4254573e-05,0.0081729337,0,0,0,0.05,1
1,5.3259041,-1.9870602e-05,0.0081750962,0,0,0,0.05,1
1,5.3005073,-2.5097791e-05,0.0081777127,0,0,0,0.05,1
1,5.2752145,-2.9936141e-05,0.008180783,0,0,0,0.05,1
1,5.2500258,-3.4385652e-05,0.0081843072,0,0,0,0.05,1
1,5.224941,-3.8446324e-05,0.0081882853,0,0,0,0.05,1
1,5.1999603,-4.2118156e-05,0.0081927173,0,0,0,0.05,1
1,5.1750835,-4.5401149e-05,0.0081976033,0,0,0,0.05,1
1,5.1503107,-4.8295303e-05,0.0082029431,0,0,0,0.05,1
1,5.125642,-5.0800617e-05,0.0082087367,0,0,0,0.05,1
1,5.1010772,-5.2917092e-05,0.0082149843,0,0,0,0.05,1
1,5.0766164,-5.4644728e-05,0.0082216858,0,0,0,0.05,1
1,5.0522596,-5.5983524e-05,0.0082288412,0,0,0,0.05,1
1,5.0280069,-5.6933481e-05,0.0082364505,0,0,0,0.05,1
1,5.0038581,-5.7494599e-05,0.0082445136,0,0,0,0.05,1
1,4.9798133,-5.7666878e-05,0.0082530307,0,0,0,0.05,1
1,4.9558725,-5.7450317e-05,0.0082620016,0,0,0,0.05,1
1,4.9320357,-5.6844917e-05,0.0082714265,0,0,0,0.05,1
1,4.9083029,-5.5850677e-05,0.0082813052,0,0,0,0.05,1
1,4.8846742,-5.4467598e-05,0.0082916378,0,0,0,0.05,1
1,4.8611494,-5.269568e-05,0.0083024243,0,0,0,0.05,1
1,4.8377286,-5.0534923e-05,0.0083136647,0,0,0,0.05,1
1,4.8144118,-4.7985326e-05,0.0083253591,0,0,0,0.05,1
1,4.791199,-4.504689e-05,0.0083375073,0,0,0,0.05,1
1,4.7680902,-4.1719615e-05,0.0083501093,0,0,0,0.05,1
1,4.7450854,-3.80035e-05,0.0083631653,0,0,0,0.05,1
1,4.7221846,-3.3898546e-05,0.0083766752,0,0,0,0.05,1
1,4.6993878,-2.9404753e-05,0.008390639,0,0,0,0.05,1
1,4.676695,-2.452212e-05,0.0084050567,0,0,0,0.05,1
1,4.6541062,-1.9250648e-05,0.0084199282,0,0,0,0.05,1
1,4.6316214,-1.3590337e-05,0.0084352537,0,0,0,0.05,1
1,4.6092405,-7.5411865e-06,0.008451033,0,0,0,0.05,1
1,4.5869637,-1.1031967e-06,0.0084672663,0,0,0,0.05,1
1,4.5647909,5.7236325e-06,0.0084839534,0,0,0,0.05,1
1,6.0184777,0.00010847798,0.012012278,0,0,0,0.05,1
1,5.9690713,8.7824366e-05,0.011978257,0,0,0,0.05,1
1,5.9197242,6.7911972e-05,0.011944094,0,0,0,0.05,1
1,5.8704362,4.8740799e-05,0.011909789,0,0,0,0.05,1
1,5.8212074,3.0310849e-05,0.011875341,0,0,0,0.05,1
1,5.7720377,1.2622121e-05,0.011840751,0,0,0,0.05,1
1,5.7229272,-4.3253852e-06,0.011806019,0,0,0,0.05,1
1,5.6738758,-2.0531669e-05,0.011771144,0,0,0,0.05,1
1,5.6248837,-3.5996731e-05,0.011736128,0,0,0,0.05,1
1,5.5759506,-5.0720571e-05,0.011700968,0,0,0,0.05,1
1,5.5270768,-6.4703189e-05,0.011665667,0,0,0,0.05,1
1,5.4782621,-7.7944584e-05,0.011630223,0,0,0,0.05,1
1,5.4295066,-9.0444758e-05,0.011594637,0,0,0,0.05,1
1,5.3808102,-0.00010220371,0.011558909,0,0,0,0.05,1
1,5.332173,-0.00011322144,0.011523038,0,0,0,0.05,1
1,5.2835949,-0.00012349795,0.011487026,0,0,0,0.05,1
1,5.2350761,-0.00013303323,0.01145087,0,0,0,0.05,1
1,5.1866163,-0.00014182729,0.011414573,0,0,0,0.05,1
1,5.1382158,-0.00014988014,0.011378133,0,0,0,0.05,1
1,5.0898744,-0.00015719175,0.011341551,0,0,0,0.05,1
1,5.0415922,-0.00016376215,0.011304827,0,0,0,0.05,1
1,4.9933691,-0.00016959133,0.01126796,0,0,0,0.05,1
1,4.9452052,-0.00017467928,0.011230951,0,0,0,0.05,1
1,4.8971005,-0.00017902601,0.0111938,0,0,0,0.05,1
1,4.8490549,-0.00018263152,0.011156506,0,0,0,0.05,1
1,4.8010685,-0.0001854958,0.011119071,0,0,0,0.05,1
1,4.7531412,-0.00018761887,0.011081493,0,0,0,0.05,1
1,4.7052731,-0.00018900071,0.011043772,0,0,0,0.05,1
1,4.6574642,-0.00018964133,0.011005909,0,0,0,0.05,1
1,4.6097145,-0.00018954073,0.010967904,0,0,0,0.05,1
1,4.5620239,-0.0001886989,0.010929757,0,0,0,0.05,1
1,4.5143924,-0.00018711586,0.010891468,0,0,0,0.05,1
1,4.4668201,-0.00018479159,0.010853036,0,0,0,0.05,1
1,4.419307,-0.0001817261,0.010814462,0,0,0,0.05,1
1,4.3718531,-0.00017791939,0.010775745,0,0,0,0.05,1
1,4.3244583,-0.00017337145,0.010736886,0,0,0,0.05,1
1,4.2771227,-0.0001680823,0.010697885,0,0,0,0.05,1
1,4.2298462,-0.00016205192,0.010658742,0,0,0,0.05,1
1,4.1826289,-0.00015528032,0.010619456,0,0,0,0.05,1
1,4.1354708,-0.00014776749,0.010580028,0,0,0,0.05,1
1,4.0883718,-0.00013951345,0.010540458,0,0,0,0.05,1
1,4.041332,-0.00013051818,0.010500746,0,0,0,0.05,1
1,6.629642,6.9213543e-05,0.018478271,0,0,0,0.05,1
1,6.5125804,3.6718044e-05,0.018279493,0,0,0,0.05,1
1,6.3955728,5.7004231e-06,0.018076546,0,0,0,0.05,1
1,6.278619,-2.383932e-05,0.017869429,0,0,0,0.05,1
1,6.1617192,-5.1901185e-05,0.017658143,0,0,0,0.05,1
1,6.0448732,-7.8485172e-05,0.017442688,0,0,0,0.05,1
1,5.928081,-0.00010359128,0.017223063,0,0,0,0.05,1
1,5.8113428,-0.00012721951,0.016999269,0,0,0,0.05,1
1,5.6946585,-0.00014936987,0.016771306,0,0,0,0.05,1
1,5.578028,-0.00017004234,0.016539173,0,0,0,0.05,1
1,5.4614514,-0.00018923694,0.016302871,0,0,0,0.05,1
1,5.3449287,-0.00020695366,0.0160624,0,0,0,0.05,1
1,5.2284599,-0.0002231925,0.015817759,0,0,0,0.05,1
1,5.1120449,-0.00023795346,0.01556895,0,0,0,0.05,1
1,4.9956839,-0.00025123655,0.01531597,0,0,0,0.05,1
1,4.8793767,-0.00026304175,0.015058822,0,0,0,0.05,1
1,4.7631234,-0.00027336908,0.014797504,0,0,0,0.05,1
1,4.646924,-0.00028221853,0.014532016,0,0,0,0.05,1
1,4.5307784,-0.00028959011,0.01426236,0,0,0,0.05,1
1,4.4146868,-0.0002954838,0.013988534,0,0,0,0.05,1
1,4.298649,-0.00029989962,0.013710538,0,0,0,0.05,1
1,4.1826651,-0.00030283756,0.013428374,0,0,0,0.05,1
1,4.0667351,-0.00030429762,0.01314204,0,0,0,0.05,1
1,3.9508589,-0.0003042798,0.012851537,0,0,0,0.05,1
1,3.8350367,-0.00030278411,0.012556864,0,0,0,0.05,1
1,3.7192683,-0.00029981053,0.012258022,0,0,0,0.05,1
1,3.6035538,-0.00029535908,0.011955011,0,0,0,0.05,1
1,3.4878932,-0.00028942976,0.01164783,0,0,0,0.05,1
1,3.3722865,-0.00028202255,0.01133648,0,0,0,0.05,1
1,3.2567337,-0.00027313746,0.011020961,0,0,0,0.05,1
1,3.1412347,-0.0002627745,0.010701272,0,0,0,0.05,1
1,3.0257896,-0.00025093366,0.010377414,0,0,0,0.05,1
1,2.9103984,-0.00023761494,0.010049387,0,0,0,0.05,1
1,2.7950611,-0.00022281834,0.0097171906,0,0,0,0.05,1
1,2.6797777,-0.00020654387,0.0093808247,0,0,0,0.05,1
1,2.5645481,-0.00018879152,0.0090402894,0,0,0,0.05,1
1,2.4493724,-0.00016956129,0.0086955849,0,0,0,0.05,1
1,2.3342506,-0.00014885318,0.008346711,0,0,0,0.05,1
1,2.2191827,-0.00012666719,0.0079936677,0,0,0,0.05,1
1,2.1041687,-0.00010300333,0.0076364551,0,0,0,0.05,1
1,1.9892086,-7.7861584e-05,0.0072750733,0,0,0,0.05,1
1,1.8743023,-5.1241963e-05,0.006909522,0,0,0,0.05,1
1,1.7594499,-2.3144465e-05,0.0065398015,0,0,0,0.05,1
1,4.9616045,0.0001232733,0.019213865,0,0,0,0.05,1
1,4.9255539,0.00010309326,0.019248961,0,0,0,0.05,1
1,4.8895184,8.323564e-05,0.019281727,0,0,0,0.05,1
1,4.853498,6.3700455e-05,0.019312164,0,0,0,0.05,1
1,4.8174926,4.44877e-05,0.019340271,0,0,0,0.05,1
1,4.7815023,2.5597376e-05,0.01936605,0,0,0,0.05,1
1,4.745527,7.0294832e-06,0.019389499,0,0,0,0.05,1
1,4.7095669,-1.1215979e-05,0.019410619,0,0,0,0.05,1
1,4.6736217,-2.9139011e-05,0.019429409,0,0,0,0.05,1
1,4.6376917,-4.6739612e-05,0.01944587,0,0,0,0.05,1
1,4.6017767,-6.4017782e-05,0.019460003,0,0,0,0.05,1
1,4.5658768,-8.0973522e-05,0.019471805,0,0,0,0.05,1
1,4.5299919,-9.7606831e-05,0.019481279,0,0,0,0.05,1
1,4.4941221,-0.00011391771,0.019488423,0,0,0,0.05,1
1,4.4582674,-0.00012990616,0.019493238,0,0,0,0.05,1
1,4.4224277,-0.00014557217,0.019495724,0,0,0,0.05,1
1,4.3866031,-0.00016091576,0.019495881,0,0,0,0.05,1
1,4.3507935,-0.00017593691,0.019493708,0,0,0,0.05,1
1,4.314999,-0.00019063564,0.019489206,0,0,0,0.05,1
1,4.2792196,-0.00020501193,0.019482375,0,0,0,0.05,1
1,4.2434553,-0.0002190658,0.019473215,0,0,0,0.05,1
1,4.207706,-0.00023279723,0.019461725,0,0,0,0.05,1
1,4.1719717,-0.00024620623,0.019447906,0,0,0,0.05,1
1,4.1362526,-0.0002592928,0.019431758,0,0,0,0.05,1
1,4.1005485,-0.00027205694,0.01941328,0,0,0,0.05,1
1,4.0648594,-0.00028449865,0.019392474,0,0,0,0.05,1
1,4.0291854,-0.00029661793,0.019369338,0,0,0,0.05,1
1,3.9935265,-0.00030841478,0.019343872,0,0,0,0.05,1
1,3.9578827,-0.00031988919,0.019316078,0,0,0,0.05,1
1,3.9222539,-0.00033104118,0.019285954,0,0,0,0.05,1
1,3.8866402,-0.00034187074,0.019253501,0,0,0,0.05,1
1,3.8510415,-0.00035237786,0.019218719,0,0,0,0.05,1
1,3.8154579,-0.00036256256,0.019181608,0,0,0,0.05,1
1,3.7798894,-0.00037242482,0.019142167,0,0,0,0.05,1
1,3.7443359,-0.00038196465,0.019100397,0,0,0,0.05,1
1,3.7087975,-0.00039118206,0.019056298,0,0,0,0.05,1
1,3.6732742,-0.00040007703,0.019009869,0,0,0,0.05,1
1,3.6377659,-0.00040864957,0.018961112,0,0,0,0.05,1
1,3.6022727,-0.00041689968,0.018910025,0,0,0,0.05,1
1,3.5667945,-0.00042482736,0.018856609,0,0,0,0.05,1
1,3.5313315,-0.00043243261,0.018800863,0,0,0,0.05,1
1,3.4958834,-0.00043971543,0.018742788,0,0,0,0.05,1
1,3.4604505,-0.00044667581,0.018682385,0,0,0,0.05,1
1,3.4250326,-0.00045331377,0.018619651,0,0,0,0.05,1
1,3.3896298,-0.0004596293,0.018554589,0,0,0,0.05,1
1,3.354242,-0.00046562239,0.018487197,0,0,0,0.05,1
1,3.3188693,-0.00047129305,0.018417476,0,0,0,0.05,1
1,3.2835116,-0.00047664129,0.018345426,0,0,0,0.05,1
1,3.2481691,-0.00048166709,0.018271047,0,0,0,0.05,1
1,3.2128416,-0.00048637046,0.018194338,0,0,0,0.05,1
1,3.1775291,-0.00049075141,0.0181153,0,0,0,0.05,1
1,3.1422317,-0.00049480992,0.018033933,0,0,0,0.05,1
1,3.1069494,-0.000498546,0.017950236,0,0,0,0.05,1
1,3.0716821,-0.00050195965,0.01786421,0,0,0,0.05,1
1,3.0364299,-0.00050505086,0.017775856,0,0,0,0.05,1
1,3.0011928,-0.00050781965,0.017685171,0,0,0,0.05,1
1,2.9659707,-0.00051026601,0.017592158,0,0,0,0.05,1
1,2.9307637,-0.00051238994,0.017496815,0,0,0,0.05,1
1,2.8955718,-0.00051419143,0.017399143,0,0,0,0.05,1
1,2.8603949,-0.0005156705,0.017299142,0,0,0,0.05,1
1,2.8252331,-0.00051682713,0.017196811,0,0,0,0.05,1
1,2.7900864,-0.00051766134,0.017092152,0,0,0,0.05,1
1,2.7549547,-0.00051817311,0.016985163,0,0,0,0.05,1
1,2.719838,-0.00051836245,0.016875845,0,0,0,0.05,1
1,2.6847365,-0.00051822936,0.016764197,0,0,0,0.05,1
1,2.64965,-0.00051777384,0.01665022,0,0,0,0.05,1
1,2.6145786,-0.00051699589,0.016533914,0,0,0,0.05,1
1,2.5795222,-0.00051589551,0.016415279,0,0,0,0.05,1
1,2.5444809,-0.0005144727,0.016294315,0,0,0,0.05,1
1,2.5094546,-0.00051272746,0.016171021,0,0,0,0.05,1
1,2.4744435,-0.00051065979,0.016045398,0,0,0,0.05,1
1,2.4394474,-0.00050826968,0.015917446,0,0,0,0.05,1
1,2.4044663,-0.00050555715,0.015787164,0,0,0,0.05,1
1,2.3695003,-0.00050252218,0.015654553,0,0,0,0.05,1
1,2.3345494,-0.00049916479,0.015519613,0,0,0,0.05,1
1,2.2996135,-0.00049548496,0.015382344,0,0,0,0.05,1
1,2.2646927,-0.00049148271,0.015242746,0,0,0,0.05,1
1,2.229787,-0.00048715802,0.015100818,0,0,0,0.05,1
1,2.1948963,-0.0004825109,0.014956561,0,0,0,0.05,1
1,2.1600207,-0.00047754135,0.014809975,0,0,0,0.05,1
1,2.1251602,-0.00047224937,0.014661059,0,0,0,0.05,1
1,2.0903147,-0.00046663496,0.014509815,0,0,0,0.05,1
1,2.0554843,-0.00046069812,0.014356241,0,0,0,0.05,1
1,2.0206689,-0.00045443885,0.014200337,0,0,0,0.05,1
1,1.9858687,-0.00044785714,0.014042105,0,0,0,0.05,1
1,1.9510834,-0.00044095301,0.013881543,0,0,0,0.05,1
1,1.9163133,-0.00043372645,0.013718652,0,0,0,0.05,1
1,1.8815582,-0.00042617745,0.013553432,0,0,0,0.05,1
1,1.8468181,-0.00041830602,0.013385882,0,0,0,0.05,1
1,1.8120932,-0.00041011217,0.013216004,0,0,0,0.05,1
1,1.7773833,-0.00040159588,0.013043796,0,0,0,0.05,1
1,1.7426884,-0.00039275716,0.012869258,0,0,0,0.05,1
1,1.7080086,-0.00038359601,0.012692392,0,0,0,0.05,1
1,1.6733439,-0.00037411244,0.012513196,0,0,0,0.05,1
1,1.6386943,-0.00036430643,0.012331671,0,0,0,0.05,1
1,1.6040597,-0.00035417798,0.012147817,0,0,0,0.05,1
1,1.5694402,-0.00034372711,0.011961633,0,0,0,0.05,1
1,1.5348357,-0.00033295381,0.011773121,0,0,0,0.05,1
1,1.5002463,-0.00032185808,0.011582279,0,0,0,0.05,1
1,1.465672,-0.00031043992,0.011389107,0,0,0,0.05,1
1,1.4311127,-0.00029869932,0.011193607,0,0,0,0.05,1
1,1.3965685,-0.0002866363,0.010995777,0,0,0,0.05,1
1,1.3620394,-0.00027425084,0.010795618,0,0,0,0.05,1
1,1.3275253,-0.00026154295,0.01059313,0,0,0,0.05,1
1,1.2930263,-0.00024851264,0.010388312,0,0,0,0.05,1
1,1.2585423,-0.00023515989,0.010181165,0,0,0,0.05,1
1,1.2240734,-0.00022148471,0.0099716894,0,0,0,0.05,1
1,1.1896196,-0.0002074871,0.0097598842,0,0,0,0.05,1
1,1.1551808,-0.00019316706,0.0095457496,0,0,0,0.05,1
1,0.043242382,-0.00054702107,-0.0018088589,0,0,0,0.05,1
1,0.043183633,-0.00054938632,-0.0018217023,0,0,0,0.05,1
1,0.043124884,-0.00055175158,-0.0018345431,0,0,0,0.05,1
1,0.043066135,-0.00055411683,-0.0018473812,0,0,0,0.05,1
1,0.043007386,-0.00055648208,-0.0018602166,0,0,0,0.05,1
1,0.042948638,-0.00055884734,-0.0018730494,0,0,0,0.05,1
1,0.042889889,-0.00056121259,-0.0018858795,0,0,0,0.05,1
1,0.04283114,-0.00056357785,-0.001898707,0,0,0,0.05,1
1,0.042772391,-0.0005659431,-0.0019115317,0,0,0,0.05,1
1,0.042713642,-0.00056830836,-0.0019243538,0,0,0,0.05,1
1,0.042654894,-0.00057067361,-0.0019371733,0,0,0,0.05,1
1,0.042596145,-0.00057303887,-0.00194999,0,0,0,0.05,1
1,0.042537396,-0.00057540413,-0.0019628041,0,0,0,0.05,1
1,0.042478648,-0.00057776938,-0.0019756155,0,0,0,0.05,1
1,0.042419899,-0.00058013464,-0.0019884243,0,0,0,0.05,1
1,0.04236115,-0.0005824999,-0.0020012304,0,0,0,0.05,1
1,0.042302402,-0.00058486516,-0.0020140338,0,0,0,0.05,1
1,0.042243653,-0.00058723041,-0.0020268345,0,0,0,0.05,1
1,0.042184905,-0.00058959567,-0.0020396326,0,0,0,0.05,1
1,0.042126156,-0.00059196093,-0.002052428,0,0,0,0.05,1
1,0.042067408,-0.00059432619,-0.0020652208,0,0,0,0.05,1
1,0.04200866,-0.00059669145,-0.0020780108,0,0,0,0.05,1
1,0.041949911,-0.00059905671,-0.0020907982,0,0,0,0.05,1
1,0.041891163,-0.00060142197,-0.002103583,0,0,0,0.05,1
1,0.041832415,-0.00060378723,-0.002116365,0,0,0,0.05,1
1,0.041773666,-0.00060615249,-0.0021291444,0,0,0,0.05,1
1,0.041714918,-0.00060851775,-0.0021419212,0,0,0,0.05,1
1,0.04165617,-0.00061088301,-0.0021546952,0,0,0,0.05,1
1,0.041597422,-0.00061324827,-0.0021674666,0,0,0,0.05,1
1,0.041538674,-0.00061561353,-0.0021802353,0,0,0,0.05,1
1,0.041479926,-0.00061797879,-0.0021930014,0,0,0,0.05,1
1,0.041421178,-0.00062034406,-0.0022057648,0,0,0,0.05,1
1,0.04136243,-0.00062270932,-0.0022185255,0,0,0,0.05,1
1,0.041303682,-0.00062507458,-0.0022312835,0,0,0,0.05,1
1,0.041244934,-0.00062743985,-0.0022440389,0,0,0,0.05,1
1,0.041186186,-0.00062980511,-0.0022567916,0,0,0,0.05,1
1,0.041127438,-0.00063217037,-0.0022695416,0,0,0,0.05,1
1,0.04106869,-0.00063453564,-0.002282289,0,0,0,0.05,1
1,0.041009942,-0.0006369009,-0.0022950337,0,0,0,0.05,1
1,0.040951195,-0.00063926617,-0.0023077757,0,0,0,0.05,1
1,0.040892447,-0.00064163143,-0.0023205151,0,0,0,0.05,1
1,0.040833699,-0.0006439967,-0.0023332518,0,0,0,0.05,1
1,0.040774952,-0.00064636196,-0.0023459858,0,0,0,0.05,1
1,0.040716204,-0.00064872723,-0.0023587172,0,0,0,0.05,1
1,0.040657456,-0.00065109249,-0.0023714458,0,0,0,0.05,1
1,0.040598709,-0.00065345776,-0.0023841719,0,0,0,0.05,1
1,0.040539961,-0.00065582303,-0.0023968952,0,0,0,0.05,1
1,0.040481214,-0.00065818829,-0.0024096159,0,0,0,0.05,1
1,0.040422466,-0.00066055356,-0.0024223339,0,0,0,0.05,1
1,0.040363719,-0.00066291883,-0.0024350492,0,0,0,0.05,1
1,0.040304971,-0.0006652841,-0.0024477619,0,0,0,0.05,1
1,0.040246224,-0.00066764936,-0.0024604719,0,0,0,0.05,1
1,0.040187477,-0.00067001463,-0.0024731792,0,0,0,0.05,1
1,0.040128729,-0.0006723799,-0.0024858839,0,0,0,0.05,1
1,0.040069982,-0.00067474517,-0.0024985859,0,0,0,0.05,1
1,0.040011235,-0.00067711044,-0.0025112852,0,0,0,0.05,1
1,0.039952488,-0.00067947571,-0.0025239819,0,0,0,0.05,1
1,0.039893741,-0.00068184098,-0.0025366759,0,0,0,0.05,1
1,0.039834994,-0.00068420625,-0.0025493672,0,0,0,0.05,1
1,0.039776246,-0.00068657152,-0.0025620558,0,0,0,0.05,1
1,0.039717499,-0.00068893679,-0.0025747418,0,0,0,0.05,1
1,0.039658752,-0.00069130206,-0.0025874251,0,0,0,0.05,1
1,0.039600005,-0.00069366733,-0.0026001058,0,0,0,0.05,1
1,0.039541258,-0.00069603261,-0.0026127838,0,0,0,0.05,1
1,0.039482511,-0.00069839788,-0.0026254591,0,0,0,0.05,1
1,0.039423765,-0.00070076315,-0.0026381317,0,0,0,0.05,1
1,0.039365018,-0.00070312842,-0.0026508017,0,0,0,0.05,1
1,0.039306271,-0.0007054937,-0.002663469,0,0,0,0.05,1
1,0.039247524,-0.00070785897,-0.0026761336,0,0,0,0.05,1
1,0.039188777,-0.00071022424,-0.0026887956,0,0,0,0.05,1
1,0.039130031,-0.00071258952,-0.0027014548,0,0,0,0.05,1
1,0.039071284,-0.00071495479,-0.0027141115,0,0,0,0.05,1
1,0.039012537,-0.00071732007,-0.0027267654,0,0,0,0.05,1
